city,hotel_names,hotel_longitude,hotel_latitude,hotel_url,hotel_desc,hotel_mark
Montauban,Sublime Cocon pour deux - 1 lit double - Hypercentre de Montauban - Proche Place Nationale,1.3555723,44.0158707,https://www.booking.com/hotel/fr/studio-hyper-centre-montauban1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Situé à Montauban, l’établissement Sublime Cocon pour deux - 1 lit double - Hypercentre de Montauban - Proche Place Nationale possède des hébergements avec une connexion Wi-Fi gratuite et un coin salon.\n\nChaque hébergement possède une télévision à écran plat avec les chaînes du câble. Vous bénéficierez également d’une cuisine complètement équipée comprenant une table à manger, ainsi que d’une salle de bains privative comportant une douche, des articles de toilette gratuits et un sèche-cheveux. Un réfrigérateur, un micro-ondes et une plaque de cuisson sont également à disposition, de même qu’une machine à café et une bouilloire.\n\nL'aéroport le plus proche (Aéroport de Toulouse-Blagnac) est à 51 km.""]",7.7
Montauban,"La Halte Occitane - Classé 3 étoiles - Pour 6 personnes, 3 chambres, parking, terrasse, tout inclus",1.315445564349,44.015068015719,https://www.booking.com/hotel/fr/beau-t4-tout-neuf-amp-tout-inclus.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Situé à Montauban, l’hébergement La Halte Occitane - Classé 3 étoiles - Pour 6 personnes, 3 chambres, parking, terrasse, tout inclus possède la climatisation, une terrasse et une connexion Wi-Fi gratuite. Cet appartement comprend un jardin et un parking privé gratuit.\n\nCet appartement comporte 3 chambres, une cuisine avec un réfrigérateur et un lave-vaisselle, ainsi que 1 salle de bains avec une douche, des articles de toilette gratuits et un lave-linge. Des serviettes et du linge de lit sont mis à votre disposition.\n\nL'aéroport le plus proche (Aéroport de Toulouse-Blagnac) est à 53 km.""]",9.6
Montauban,"Chez Juliette, proche Place Nationale avec parking",1.3548583,44.0180363,https://www.booking.com/hotel/fr/chez-juliette-close-to-place-nationale-amp-parking.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Situé à Montauban, en Midi-Pyrénées, l'établissement Chez Juliette, proche Place Nationale avec parking propose des hébergements avec connexion Wi-Fi et parking privé gratuits. Il offre une vue sur la ville.\n\nCet appartement comprend une chambre, une télévision à écran plat, un coin repas, une kitchenette entièrement équipée avec lave-vaisselle et un salon. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.\n\nL'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km.""]",9.5
Montauban,Villa de cammas,1.3173643,44.0132021,https://www.booking.com/hotel/fr/villa-de-cammas-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Située à Montauban, en Midi-Pyrénées, la Villa de cammas dispose d'un jardin. Vous pourrez profiter d'une terrasse et d'un parking privé gratuit. La maison d'hôtes possède une piscine d'eau salée et une cuisine commune.\n\nCette maison d'hôtes est équipée d'une télévision à écran plat. Les serviettes et le linge de lit sont fournis. L'hébergement dispose de la climatisation, du chauffage et d'une salle de bains privative.\n\nCette maison d'hôtes sert un petit-déjeuner à la carte. Vous trouverez un café sur place et pourrez utiliser le barbecue en été.\n\nLa maison d'hôtes possède une aire de pique-nique où vous pourrez passer une journée en plein air.\n\nL'aéroport de Toulouse-Blagnac est implanté à 52 km.""]",9.8
Montauban,L'authentique,1.355708791402,44.017519950789,https://www.booking.com/hotel/fr/authentique-montauban1.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""L'authentique est situé à Montauban. Une connexion Wi-Fi est disponible gratuitement dans l'ensemble de l'établissement.\n\nCet appartement spacieux comprend 2 chambres, une télévision à écran plat avec des services de streaming ainsi qu'une cuisine entièrement équipée avec un lave-vaisselle, un four, un lave-linge, un micro-ondes et un grille-pain. Ce logement climatisé dispose d'une douche à l'italienne et d'un dressing. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.\n\nL'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km.""]",9.7
Montauban,ibis Montauban,1.3837341964244845,44.00536749728455,https://www.booking.com/hotel/fr/ha-tel-ibis-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Situé à la sortie de l'autoroute A20, à 5 minutes en voiture de Montauban, cet hôtel ibis possède un bar, une piscine extérieure et une salle de réunion. Un parking privé et une connexion Wi-Fi sont disponibles gratuitement.\n\nDécorées avec simplicité, les chambres comprennent une télévision à écran LCD, un téléphone et un bureau. Leur salle de bains privative est pourvue d'une douche ou d'une baignoire.\n\nChaque matin, vous pourrez savourer un petit-déjeuner buffet composé de mets sucrés et salés, tels que des œufs, de la salade de fruits, des yaourts et des jus. Des viennoiseries cuites sur place et des madeleines françaises fraîches sont aussi proposées, ainsi qu'une boisson chaude et un fruit à emporter. En dehors des horaires habituels, vous pourrez profiter d'un petit-déjeuner plus léger à partir de 4h00. Des spécialités françaises sont servies au restaurant, ouvert uniquement pour le dîner.\n\nL'hôtel ibis Montauban se trouve à 1,5 km du stade de la Fobio et à 4 km du stade Sapiac. En voiture, vous pourrez rejoindre la gare de Montauban-Ville-Bourbon en 15 minutes et l'aéroport de Toulouse-Blagnac en 35 minutes.""]",8.3
Montauban,Hôtel Mercure Montauban,1.354912519454956,44.015742070285896,https://www.booking.com/hotel/fr/mercure.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Cet hôtel Mercure occupe un édifice du XVIIIe siècle situé dans le quartier historique de Montauban, juste en face de la cathédrale et non loin du quartier d'affaires de la ville.\n\nLe Mercure Montauban compte 44 chambres, dont 6 non-fumeurs et 2 pour mobilité réduite. Elles sont toutes climatisées et dotées de salles de bains privatives, de la télévision satellite avec écran plat et d'une connexion au Wi-Fi.\n\nBourdelle, le restaurant de l'hôtel, propose une cuisine française gastronomique et des menus enfants. Il dispose d'un espace non-fumeurs. Le bar de l'hôtel, la Brasserie Bourdelle, sert un choix varié de cocktails et de boissons sous un beau plafond de verre.\n\nL'hôtel dispose enfin de 5 salles de réunions pouvant accueillir jusqu'à 170 personnes.""]",8.9
Montauban,Studio Meublé Tout Confort,1.3522876,44.0188971,https://www.booking.com/hotel/fr/studio-meuble-tout-confort-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Le Studio Meublé Tout Confort est situé à Montauban.\n\nDoté d'une connexion Wi-Fi gratuite, cet appartement 1 chambre dispose d'une télévision à écran plat et d'une cuisine avec un four et un micro-ondes. Les serviettes et le linge de lit sont fournis. Pour plus d'intimité, l'hébergement dispose d'une entrée privée.\n\nL'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km.""]",9.0
Montauban,Résidence Richelieu,1.3528926,44.0185782,https://www.booking.com/hotel/fr/residence-richelieu-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Située à Montauban, en Midi-Pyrénées, la Résidence Richelieu dispose d'un balcon et offre une vue sur la cour intérieure.\n\nDoté d'une connexion Wi-Fi gratuite, cet appartement d'une chambre dispose d'une télévision à écran plat et d'une cuisine avec un micro-ondes et un grille-pain. Cet établissement est non-fumeurs.\n\nL'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km.""]",8.9
Montauban,Abbaye des Capucins Spa & Resort,1.3495668768882751,44.020542927203735,https://www.booking.com/hotel/fr/abbaye-des-capucins-spa-and-resort.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""L’Abbaye des Capucins Spa & Resort vous accueille à Montauban, à 30 minutes en voiture de Toulouse. Vous aurez gratuitement accès à une piscine extérieure, un spa et une salle de sport dotée d’appareils de cardio-training.\n\nL'Abbaye des Capucins Spa & Resort propose des hébergements insonorisés et climatisés. Toutes les chambres disposent d’une salle de bains privative et certaines bénéficient d’une terrasse avec vue sur le Tarn. Moyennant un supplément, vous pourrez prendre votre petit-déjeuner dans le confort de votre chambre.\n\nVous pourrez manger à la brasserie de l’hôtel, Le Bistro des Capucins.\n\nL’Abbaye des Capucins Spa & Resort propose des massages et des soins de beauté. Cet établissement dispose d’un centre d’affaires et d’un parking privé gratuit.""]",8.6
Montauban,Studio Tamaris au coeur historique de Montauban,1.3545639,44.01702,https://www.booking.com/hotel/fr/studio-tamaris-au-coeur-historique-de-montauban.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""Le Studio Tamaris au coeur historique de Montauban est situé à Montauban. Vous profiterez d'un service de sécurité d'une journée, d'un service de concierge et d'une connexion Wi-Fi gratuite dans l'ensemble des locaux.\n\nCet appartement comprend une chambre, une télévision à écran plat, un lave-linge et une salle de bains pourvue d'une douche. Sa cuisine entièrement équipée comporte un micro-ondes et un réfrigérateur. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de maison moyennant des frais supplémentaires. Cet appartement est non-fumeurs et insonorisé.\n\nL'aéroport de Toulouse-Blagnac, le plus proche, est implanté à 51 km.""]",9.0
Montauban,En toute intimité dans le centre historique,1.3551575,44.0175635,https://www.booking.com/hotel/fr/en-toute-intimite-dans-le-centre-historique.fr.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9tb250YXViYW5IDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQOIAgGoAgO4AqGVn70GwAIB0gIkMDRiY2UyMWYtNzk1YS00YzRjLWJlNzMtZTkxM2UyZDEyNTE52AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=190c9610776700d4&srepoch=1739049634&from=searchresults,"[""L'établissement En toute intimité dans le centre historique est situé à Montauban. L'établissement offre une vue paisible sur la rue.\n\nL'appartement comprend une chambre, un salon avec une télévision à écran plat et un service de streaming, une cuisine entièrement équipée avec un lave-vaisselle et un four ainsi qu'une salle de bains pourvue d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis. Cet établissement est non-fumeurs.\n\nVous pourrez pratiquer diverses activités à Montauban et dans les environs, telles que la randonnée.\n\nL'aéroport de Toulouse-Blagnac est implanté à 51 km.""]",9.2
